,Data_Source,Date,compound,neg,neu,pos,tweet
347,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,53
348,@FoxNews,2017-12-11,0.3612,0.0,0.878,0.122,52
349,@FoxNews,2017-12-11,0.4404,0.0,0.854,0.146,51
350,@FoxNews,2017-12-11,-0.5267,0.175,0.825,0.0,50
351,@FoxNews,2017-12-11,-0.7579,0.302,0.698,0.0,49
352,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,48
353,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,47
354,@FoxNews,2017-12-11,-0.4939,0.151,0.849,0.0,46
355,@FoxNews,2017-12-11,-0.4939,0.147,0.798,0.055,45
356,@FoxNews,2017-12-11,-0.5574,0.438,0.446,0.116,44
357,@FoxNews,2017-12-11,-0.3182,0.113,0.887,0.0,43
358,@FoxNews,2017-12-11,0.0772,0.0,0.936,0.064,42
359,@FoxNews,2017-12-11,0.0772,0.0,0.925,0.075,41
360,@FoxNews,2017-12-11,0.0772,0.0,0.944,0.056,40
361,@FoxNews,2017-12-11,0.0772,0.0,0.936,0.064,39
362,@FoxNews,2017-12-11,0.0772,0.0,0.936,0.064,38
363,@FoxNews,2017-12-11,0.0772,0.0,0.915,0.085,37
364,@FoxNews,2017-12-11,0.0772,0.0,0.92,0.08,36
365,@FoxNews,2017-12-11,-0.34,0.245,0.636,0.118,35
366,@FoxNews,2017-12-11,0.0772,0.0,0.92,0.08,34
367,@FoxNews,2017-12-11,0.5859,0.0,0.789,0.211,33
368,@FoxNews,2017-12-11,-0.6124,0.357,0.643,0.0,32
369,@FoxNews,2017-12-11,0.6808,0.0,0.588,0.412,31
370,@FoxNews,2017-12-11,0.34,0.0,0.882,0.118,30
371,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,29
372,@FoxNews,2017-12-11,0.4767,0.0,0.853,0.147,28
373,@FoxNews,2017-12-11,0.7574,0.0,0.711,0.289,27
374,@FoxNews,2017-12-11,-0.4588,0.25,0.75,0.0,26
375,@FoxNews,2017-12-11,0.4215,0.0,0.763,0.237,25
376,@FoxNews,2017-12-11,-0.3102,0.181,0.694,0.126,24
377,@FoxNews,2017-12-11,-0.2263,0.106,0.894,0.0,23
378,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,22
379,@FoxNews,2017-12-11,-0.4588,0.158,0.842,0.0,21
380,@FoxNews,2017-12-11,-0.1779,0.185,0.658,0.156,20
381,@FoxNews,2017-12-11,0.3612,0.088,0.766,0.146,19
382,@FoxNews,2017-12-11,0.4019,0.0,0.863,0.137,18
383,@FoxNews,2017-12-11,-0.7841,0.385,0.615,0.0,17
384,@FoxNews,2017-12-11,-0.6249,0.255,0.745,0.0,16
385,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,15
386,@FoxNews,2017-12-11,-0.296,0.104,0.896,0.0,14
387,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,13
388,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,12
389,@FoxNews,2017-12-11,-0.5574,0.365,0.635,0.0,11
390,@FoxNews,2017-12-11,0.5267,0.0,0.848,0.152,10
391,@FoxNews,2017-12-11,-0.4754,0.192,0.735,0.073,9
392,@FoxNews,2017-12-11,-0.8402,0.529,0.471,0.0,8
393,@FoxNews,2017-12-11,0.5267,0.0,0.812,0.188,7
394,@FoxNews,2017-12-11,0.743,0.0,0.73,0.27,6
395,@FoxNews,2017-12-11,0.4767,0.0,0.829,0.171,5
396,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,4
397,@FoxNews,2017-12-11,0.5267,0.0,0.825,0.175,3
398,@FoxNews,2017-12-11,-0.1027,0.123,0.877,0.0,2
399,@FoxNews,2017-12-11,0.3818,0.0,0.86,0.14,1
400,@nytimes,2017-12-11,-0.296,0.207,0.667,0.127,100
401,@nytimes,2017-12-11,0.8733,0.0,0.573,0.427,99
402,@nytimes,2017-12-11,0.25,0.087,0.787,0.126,98
403,@nytimes,2017-12-11,0.6908,0.0,0.749,0.251,97
404,@nytimes,2017-12-11,0.4215,0.0,0.787,0.213,96
405,@nytimes,2017-12-11,0.0772,0.0,0.843,0.157,95
406,@nytimes,2017-12-11,0.2023,0.168,0.588,0.244,94
407,@nytimes,2017-12-11,-0.7506,0.407,0.484,0.109,93
408,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,92
409,@nytimes,2017-12-11,0.6369,0.0,0.625,0.375,91
410,@nytimes,2017-12-11,0.5267,0.0,0.82,0.18,90
411,@nytimes,2017-12-11,-0.4939,0.176,0.824,0.0,89
412,@nytimes,2017-12-11,-0.34,0.118,0.882,0.0,88
413,@nytimes,2017-12-11,-0.4939,0.127,0.873,0.0,87
414,@nytimes,2017-12-11,-0.296,0.121,0.879,0.0,86
415,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,85
416,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,84
417,@nytimes,2017-12-11,0.4767,0.0,0.853,0.147,83
418,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,82
419,@nytimes,2017-12-11,-0.5106,0.216,0.784,0.0,81
420,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,80
421,@nytimes,2017-12-11,-0.6597,0.241,0.759,0.0,79
422,@nytimes,2017-12-11,-0.1531,0.068,0.932,0.0,78
423,@nytimes,2017-12-11,-0.296,0.099,0.901,0.0,77
424,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,76
425,@nytimes,2017-12-11,-0.8126,0.399,0.435,0.167,75
426,@nytimes,2017-12-11,-0.296,0.207,0.667,0.127,74
427,@nytimes,2017-12-11,-0.8316,0.358,0.642,0.0,73
428,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,72
429,@nytimes,2017-12-11,0.0772,0.0,0.843,0.157,71
430,@nytimes,2017-12-11,-0.7003,0.392,0.608,0.0,70
431,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,69
432,@nytimes,2017-12-11,0.3182,0.0,0.796,0.204,68
433,@nytimes,2017-12-11,0.0772,0.0,0.936,0.064,67
434,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,66
435,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,65
436,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,64
437,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,63
438,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,62
439,@nytimes,2017-12-11,0.4404,0.11,0.686,0.203,61
440,@nytimes,2017-12-11,-0.875,0.37,0.63,0.0,60
441,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,59
442,@nytimes,2017-12-11,0.5423,0.143,0.571,0.286,58
443,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,57
444,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,56
445,@nytimes,2017-12-11,-0.296,0.099,0.901,0.0,55
446,@nytimes,2017-12-11,0.3818,0.124,0.641,0.235,54
447,@nytimes,2017-12-11,-0.3818,0.12,0.88,0.0,53
448,@nytimes,2017-12-11,-0.6369,0.215,0.785,0.0,52
449,@nytimes,2017-12-11,-0.3182,0.126,0.874,0.0,51
450,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,50
451,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,49
452,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,48
453,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,47
454,@nytimes,2017-12-11,-0.6204,0.264,0.665,0.071,46
455,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,45
456,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,44
457,@nytimes,2017-12-11,0.9169,0.0,0.52,0.48,43
458,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,42
459,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,41
460,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,40
461,@nytimes,2017-12-11,0.5859,0.0,0.648,0.352,39
462,@nytimes,2017-12-11,0.4404,0.0,0.868,0.132,38
463,@nytimes,2017-12-11,0.1027,0.105,0.773,0.123,37
464,@nytimes,2017-12-11,-0.6249,0.321,0.584,0.095,36
465,@nytimes,2017-12-11,0.0258,0.053,0.889,0.058,35
466,@nytimes,2017-12-11,-0.3818,0.106,0.894,0.0,34
467,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,33
468,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,32
469,@nytimes,2017-12-11,0.0772,0.0,0.939,0.061,31
470,@nytimes,2017-12-11,0.25,0.14,0.676,0.185,30
471,@nytimes,2017-12-11,0.3612,0.05,0.837,0.113,29
472,@nytimes,2017-12-11,0.4588,0.0,0.833,0.167,28
473,@nytimes,2017-12-11,0.6597,0.0,0.526,0.474,27
474,@nytimes,2017-12-11,-0.7184,0.316,0.684,0.0,26
475,@nytimes,2017-12-11,-0.7906,0.241,0.759,0.0,25
476,@nytimes,2017-12-11,-0.5267,0.386,0.614,0.0,24
477,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,23
478,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,22
479,@nytimes,2017-12-11,0.4215,0.0,0.851,0.149,21
480,@nytimes,2017-12-11,0.7184,0.0,0.75,0.25,20
481,@nytimes,2017-12-11,-0.6705,0.2,0.8,0.0,19
482,@nytimes,2017-12-11,-0.5267,0.274,0.726,0.0,18
483,@nytimes,2017-12-11,0.1779,0.0,0.922,0.078,17
484,@nytimes,2017-12-11,-0.4019,0.137,0.863,0.0,16
485,@nytimes,2017-12-11,-0.6195,0.18,0.82,0.0,15
486,@nytimes,2017-12-11,-0.1531,0.156,0.745,0.099,14
487,@nytimes,2017-12-11,0.6369,0.0,0.543,0.457,13
488,@nytimes,2017-12-11,0.1779,0.0,0.925,0.075,12
489,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,11
490,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,10
491,@nytimes,2017-12-11,0.1027,0.105,0.773,0.123,9
492,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,8
493,@nytimes,2017-12-11,-0.2263,0.128,0.872,0.0,7
494,@nytimes,2017-12-11,0.128,0.143,0.695,0.162,6
495,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,5
496,@nytimes,2017-12-11,0.6467,0.0,0.816,0.184,4
497,@nytimes,2017-12-11,0.4404,0.0,0.674,0.326,3
498,@nytimes,2017-12-11,-0.8316,0.358,0.642,0.0,2
499,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,1
500,@BBC,2017-12-11,-0.4019,0.231,0.769,0.0,100
501,@BBC,2017-12-11,0.0,0.0,1.0,0.0,99
502,@BBC,2017-12-11,0.4939,0.0,0.849,0.151,98
503,@BBC,2017-12-11,-0.5574,0.135,0.865,0.0,97
504,@BBC,2017-12-11,0.0,0.0,1.0,0.0,96
505,@BBC,2017-12-11,0.34,0.0,0.888,0.112,95
506,@BBC,2017-12-11,0.4939,0.0,0.814,0.186,94
507,@BBC,2017-12-11,0.128,0.0,0.933,0.067,93
508,@BBC,2017-12-11,-0.5574,0.146,0.854,0.0,92
509,@BBC,2017-12-11,0.0,0.0,1.0,0.0,91
510,@BBC,2017-12-11,0.0,0.0,1.0,0.0,90
511,@BBC,2017-12-11,0.0,0.0,1.0,0.0,89
512,@BBC,2017-12-11,0.4199,0.0,0.872,0.128,88
513,@BBC,2017-12-11,0.4588,0.0,0.85,0.15,87
514,@BBC,2017-12-11,0.0,0.0,1.0,0.0,86
515,@BBC,2017-12-11,0.7177,0.0,0.667,0.333,85
516,@BBC,2017-12-11,0.0,0.0,1.0,0.0,84
517,@BBC,2017-12-11,-0.296,0.104,0.896,0.0,83
518,@BBC,2017-12-11,0.2023,0.0,0.887,0.113,82
519,@BBC,2017-12-11,0.0,0.0,1.0,0.0,81
520,@BBC,2017-12-11,-0.743,0.296,0.704,0.0,80
521,@BBC,2017-12-11,0.0,0.0,1.0,0.0,79
522,@BBC,2017-12-11,-0.4215,0.128,0.872,0.0,78
523,@BBC,2017-12-11,0.0,0.0,1.0,0.0,77
524,@BBC,2017-12-11,0.6124,0.064,0.738,0.198,76
525,@BBC,2017-12-11,0.0,0.0,1.0,0.0,75
526,@BBC,2017-12-11,0.0258,0.132,0.696,0.172,74
527,@BBC,2017-12-11,-0.34,0.124,0.876,0.0,73
528,@BBC,2017-12-11,0.5574,0.0,0.805,0.195,72
529,@BBC,2017-12-11,0.0,0.0,1.0,0.0,71
530,@BBC,2017-12-11,0.5859,0.0,0.821,0.179,70
531,@BBC,2017-12-11,0.0,0.0,1.0,0.0,69
532,@BBC,2017-12-11,0.7783,0.0,0.702,0.298,68
533,@BBC,2017-12-11,0.3182,0.0,0.897,0.103,67
534,@BBC,2017-12-11,-0.2869,0.119,0.803,0.078,66
535,@BBC,2017-12-11,0.0,0.0,1.0,0.0,65
536,@BBC,2017-12-11,0.4926,0.0,0.873,0.127,64
537,@BBC,2017-12-11,-0.4215,0.243,0.543,0.214,63
538,@BBC,2017-12-11,0.0,0.0,1.0,0.0,62
539,@BBC,2017-12-11,0.0,0.0,1.0,0.0,61
540,@BBC,2017-12-11,0.636,0.0,0.756,0.244,60
541,@BBC,2017-12-11,0.2732,0.0,0.9,0.1,59
542,@BBC,2017-12-10,0.6915,0.0,0.56,0.44,58
543,@BBC,2017-12-10,0.0,0.0,1.0,0.0,57
544,@BBC,2017-12-10,0.4391,0.0,0.855,0.145,56
545,@BBC,2017-12-10,-0.3818,0.126,0.874,0.0,55
546,@BBC,2017-12-10,0.0,0.0,1.0,0.0,54
547,@BBC,2017-12-10,0.0,0.0,1.0,0.0,53
548,@BBC,2017-12-10,0.0,0.0,1.0,0.0,52
549,@BBC,2017-12-10,-0.5574,0.231,0.769,0.0,51
550,@BBC,2017-12-10,-0.836,0.283,0.717,0.0,50
551,@BBC,2017-12-10,0.0,0.0,1.0,0.0,49
552,@BBC,2017-12-10,0.4019,0.0,0.87,0.13,48
553,@BBC,2017-12-10,0.9169,0.0,0.482,0.518,47
554,@BBC,2017-12-10,0.0,0.0,1.0,0.0,46
555,@BBC,2017-12-10,-0.5267,0.152,0.848,0.0,45
556,@BBC,2017-12-10,0.0,0.0,1.0,0.0,44
557,@BBC,2017-12-10,0.5106,0.0,0.837,0.163,43
558,@BBC,2017-12-10,0.7096,0.0,0.604,0.396,42
559,@BBC,2017-12-10,-0.1803,0.213,0.602,0.185,41
560,@BBC,2017-12-10,0.6249,0.0,0.797,0.203,40
561,@BBC,2017-12-10,0.5574,0.0,0.816,0.184,39
562,@BBC,2017-12-10,0.5719,0.0,0.73,0.27,38
563,@BBC,2017-12-10,-0.2263,0.137,0.863,0.0,37
564,@BBC,2017-12-10,0.8765,0.116,0.555,0.329,36
565,@BBC,2017-12-10,0.0,0.0,1.0,0.0,35
566,@BBC,2017-12-10,0.25,0.0,0.9,0.1,34
567,@BBC,2017-12-10,0.5279,0.0,0.86,0.14,33
568,@BBC,2017-12-10,0.4588,0.0,0.864,0.136,32
569,@BBC,2017-12-10,0.0,0.0,1.0,0.0,31
570,@BBC,2017-12-10,0.3595,0.0,0.878,0.122,30
571,@BBC,2017-12-10,0.0,0.0,1.0,0.0,29
572,@BBC,2017-12-10,0.4767,0.083,0.725,0.192,28
573,@BBC,2017-12-10,0.0,0.0,1.0,0.0,27
574,@BBC,2017-12-10,0.5574,0.0,0.813,0.187,26
575,@BBC,2017-12-10,0.0,0.0,1.0,0.0,25
576,@BBC,2017-12-10,-0.4063,0.189,0.811,0.0,24
577,@BBC,2017-12-10,0.0,0.0,1.0,0.0,23
578,@BBC,2017-12-10,0.6369,0.0,0.769,0.231,22
579,@BBC,2017-12-10,0.0,0.0,1.0,0.0,21
580,@BBC,2017-12-10,0.0,0.0,1.0,0.0,20
581,@BBC,2017-12-10,0.4939,0.0,0.868,0.132,19
582,@BBC,2017-12-10,0.0,0.0,1.0,0.0,18
583,@BBC,2017-12-10,-0.8271,0.312,0.688,0.0,17
584,@BBC,2017-12-10,0.6588,0.0,0.747,0.253,16
585,@BBC,2017-12-10,0.7597,0.0,0.763,0.237,15
586,@BBC,2017-12-10,-0.4215,0.163,0.773,0.064,14
587,@BBC,2017-12-10,0.7579,0.0,0.735,0.265,13
588,@BBC,2017-12-10,0.0,0.0,1.0,0.0,12
589,@BBC,2017-12-10,0.4588,0.0,0.857,0.143,11
590,@BBC,2017-12-10,-0.3612,0.102,0.898,0.0,10
591,@BBC,2017-12-09,0.5743,0.0,0.821,0.179,9
592,@BBC,2017-12-09,-0.3595,0.135,0.865,0.0,8
593,@BBC,2017-12-09,0.7783,0.0,0.756,0.244,7
594,@BBC,2017-12-09,0.0,0.0,1.0,0.0,6
595,@BBC,2017-12-09,0.8911,0.096,0.468,0.436,5
596,@BBC,2017-12-09,0.0,0.0,1.0,0.0,4
597,@BBC,2017-12-09,0.3182,0.092,0.763,0.145,3
598,@BBC,2017-12-09,0.4939,0.0,0.856,0.144,2
599,@BBC,2017-12-09,0.8655,0.0,0.64,0.36,1
600,@CBS,2017-12-11,0.8832,0.0,0.636,0.364,100
601,@CBS,2017-12-11,0.4939,0.086,0.703,0.211,99
602,@CBS,2017-12-11,-0.2263,0.083,0.917,0.0,98
603,@CBS,2017-12-11,-0.2263,0.087,0.913,0.0,97
604,@CBS,2017-12-10,0.0772,0.0,0.936,0.064,96
605,@CBS,2017-12-10,0.0,0.0,1.0,0.0,95
606,@CBS,2017-12-09,0.5754,0.07,0.742,0.189,94
607,@CBS,2017-12-09,0.6476,0.0,0.791,0.209,93
608,@CBS,2017-12-08,0.8126,0.0,0.697,0.303,92
609,@CBS,2017-12-07,0.7777,0.0,0.746,0.254,91
610,@CBS,2017-12-07,0.5423,0.0,0.863,0.137,90
611,@CBS,2017-12-06,0.3182,0.0,0.874,0.126,89
612,@CBS,2017-12-05,0.1511,0.0,0.91,0.09,88
613,@CBS,2017-12-05,0.4199,0.0,0.883,0.117,87
614,@CBS,2017-12-05,0.5106,0.0,0.837,0.163,86
615,@CBS,2017-12-05,0.0,0.0,1.0,0.0,85
616,@CBS,2017-12-04,0.3612,0.0,0.894,0.106,84
617,@CBS,2017-12-04,0.9217,0.0,0.496,0.504,83
618,@CBS,2017-12-04,0.5213,0.0,0.813,0.187,82
619,@CBS,2017-12-04,-0.5655,0.177,0.823,0.0,81
620,@CBS,2017-12-04,0.9466,0.0,0.328,0.672,80
621,@CBS,2017-12-04,0.5994,0.0,0.719,0.281,79
622,@CBS,2017-12-04,0.7906,0.0,0.731,0.269,78
623,@CBS,2017-12-04,0.8689,0.0,0.671,0.329,77
624,@CBS,2017-12-04,0.8016,0.0,0.736,0.264,76
625,@CBS,2017-12-04,0.5719,0.0,0.844,0.156,75
626,@CBS,2017-12-04,0.0,0.0,1.0,0.0,74
627,@CBS,2017-12-04,0.25,0.0,0.867,0.133,73
628,@CBS,2017-12-04,0.0,0.0,1.0,0.0,72
629,@CBS,2017-12-04,0.0,0.0,1.0,0.0,71
630,@CBS,2017-12-04,0.8591,0.0,0.513,0.487,70
631,@CBS,2017-12-04,-0.2263,0.076,0.924,0.0,69
632,@CBS,2017-12-04,0.5574,0.0,0.806,0.194,68
633,@CBS,2017-12-04,0.3612,0.0,0.762,0.238,67
634,@CBS,2017-12-04,0.4588,0.0,0.864,0.136,66
635,@CBS,2017-12-04,0.807,0.0,0.644,0.356,65
636,@CBS,2017-12-04,0.4574,0.0,0.87,0.13,64
637,@CBS,2017-12-04,-0.2263,0.095,0.905,0.0,63
638,@CBS,2017-12-03,0.8271,0.0,0.648,0.352,62
639,@CBS,2017-12-03,0.7783,0.0,0.714,0.286,61
640,@CBS,2017-12-03,0.8658,0.0,0.614,0.386,60
641,@CBS,2017-12-03,0.8516,0.0,0.647,0.353,59
642,@CBS,2017-12-03,0.7897,0.0,0.72,0.28,58
643,@CBS,2017-12-02,0.6166,0.0,0.825,0.175,57
644,@CBS,2017-12-02,0.1867,0.0,0.902,0.098,56
645,@CBS,2017-12-02,0.6996,0.0,0.821,0.179,55
646,@CBS,2017-12-02,-0.3595,0.128,0.872,0.0,54
647,@CBS,2017-12-01,0.3612,0.0,0.884,0.116,53
648,@CBS,2017-12-01,0.4199,0.0,0.866,0.134,52
649,@CBS,2017-12-01,0.7707,0.0,0.718,0.282,51
650,@CBS,2017-12-01,0.0,0.0,1.0,0.0,50
651,@CBS,2017-12-01,0.8221,0.0,0.691,0.309,49
652,@CBS,2017-12-01,0.0,0.0,1.0,0.0,48
653,@CBS,2017-12-01,0.0,0.0,1.0,0.0,47
654,@CBS,2017-12-01,0.0,0.0,1.0,0.0,46
655,@CBS,2017-12-01,0.6893,0.0,0.749,0.251,45
656,@CBS,2017-12-01,0.1901,0.0,0.907,0.093,44
657,@CBS,2017-12-01,0.296,0.0,0.872,0.128,43
658,@CBS,2017-11-30,0.0,0.0,1.0,0.0,42
659,@CBS,2017-11-30,0.6115,0.0,0.773,0.227,41
660,@CBS,2017-11-30,0.0,0.0,1.0,0.0,40
661,@CBS,2017-11-30,0.6808,0.0,0.752,0.248,39
662,@CBS,2017-11-30,0.3612,0.0,0.865,0.135,38
663,@CBS,2017-11-30,0.0,0.0,1.0,0.0,37
664,@CBS,2017-11-30,-0.3595,0.128,0.872,0.0,36
665,@CBS,2017-11-30,0.6239,0.0,0.55,0.45,35
666,@CBS,2017-11-30,0.0,0.0,1.0,0.0,34
667,@CBS,2017-11-30,0.5542,0.0,0.796,0.204,33
668,@CBS,2017-11-30,0.0,0.0,1.0,0.0,32
669,@CBS,2017-11-30,0.0,0.0,1.0,0.0,31
670,@CBS,2017-11-30,0.0,0.0,1.0,0.0,30
671,@CBS,2017-11-30,0.7482,0.0,0.566,0.434,29
672,@CBS,2017-11-30,0.8513,0.0,0.458,0.542,28
673,@CBS,2017-11-30,0.7232,0.0,0.698,0.302,27
674,@CBS,2017-11-30,0.0,0.0,1.0,0.0,26
675,@CBS,2017-11-30,0.8979,0.049,0.557,0.394,25
676,@CBS,2017-11-30,0.0,0.0,1.0,0.0,24
677,@CBS,2017-11-30,0.6988,0.0,0.548,0.452,23
678,@CBS,2017-11-30,0.0,0.0,1.0,0.0,22
679,@CBS,2017-11-30,0.7067,0.0,0.754,0.246,21
680,@CBS,2017-11-30,0.0,0.0,1.0,0.0,20
